2463796.500000000, A.D. 2033-Jul-18 00:00:00.0000,  6.573919720978387E+07, -2.021947420697291E+08, -5.848810135458320E+06,  2.395496184555680E+01,  9.576641457693135E+00, -3.863149079508861E-01,
2463806.500000000, A.D. 2033-Jul-28 00:00:00.0000,  8.606004777880265E+07, -1.928877898878303E+08, -6.151717075742230E+06,  2.304028064206571E+01,  1.195634426347235E+01, -3.140142974607532E-01,
2463816.500000000, A.D. 2033-Aug-07 00:00:00.0000,  1.054775794248691E+08, -1.815577587331277E+08, -6.390077939341381E+06,  2.186457643405457E+01,  1.425414824871103E+01, -2.370345988128006E-01,
2463826.500000000, A.D. 2033-Aug-17 00:00:00.0000,  1.237686395598637E+08, -1.682898545416837E+08, -6.560211215072893E+06,  2.043420110362251E+01,  1.643656665705137E+01, -1.562339245410111E-01,
2463836.500000000, A.D. 2033-Aug-27 00:00:00.0000,  1.407178350756434E+08, -1.531982026335877E+08, -6.659231692425169E+06,  1.876079911440235E+01,  1.847030650275511E+01, -7.259495190330156E-02,
2463846.500000000, A.D. 2033-Sep-06 00:00:00.0000,  1.561221674123514E+08, -1.364252424890580E+08, -6.685150885767229E+06,  1.686141726977475E+01,  2.032329894488006E+01,  1.279273191666075E-02,
2463856.500000000, A.D. 2033-Sep-16 00:00:00.0000,  1.697956597913990E+08, -1.181401965320658E+08, -6.636958745542109E+06,  1.475836341545978E+01,  2.196579919989516E+01,  9.875900735515941E-02,
2463866.500000000, A.D. 2033-Sep-26 00:00:00.0000,  1.815737403100110E+08, -9.853659365311013E+07, -6.514679284135044E+06,  1.247878555763783E+01,  2.337145887797840E+01,  1.840862018505156E-01,
2463876.500000000, A.D. 2033-Oct-06 00:00:00.0000,  1.913171472530930E+08, -7.782890725683223E+07, -6.319395771925662E+06,  1.005399040391969E+01,  2.451829231084304E+01,  2.675463479964151E-01,
2463886.500000000, A.D. 2033-Oct-16 00:00:00.0000,  1.989151446581362E+08, -5.624842966598388E+07, -6.053243028494738E+06,  7.518535163415841E+00,  2.538946593808994E+01,  3.479398289142193E-01,
2463896.500000000, A.D. 2033-Oct-26 00:00:00.0000,  2.042878740982241E+08, -3.403856297188302E+07, -5.719366363917405E+06,  4.909148081518534E+00,  2.597385097875191E+01,  4.241332016762858E-01,
2463906.500000000, A.D. 2033-Nov-05 00:00:00.0000,  2.073877266161489E+08, -1.144975050141556E+07, -5.321849154112122E+06,  2.263553131466638E+00,  2.626629980463899E+01,  4.950937835593443E-01,
2463916.500000000, A.D. 2033-Nov-15 00:00:00.0000,  2.081996860703544E+08,  1.126570925408305E+07, -4.865612673719889E+06, -3.807257196135259E-01,  2.626764089845154E+01,  5.599193448443174E-01,
2463926.500000000, A.D. 2033-Nov-25 00:00:00.0000,  2.067406544310612E+08,  3.385871808503960E+07, -4.356292864885727E+06, -2.987506805247046E+00,  2.598437987503755E+01,  6.178603609801083E-01,
2463936.500000000, A.D. 2033-Dec-05 00:00:00.0000,  2.030578550118686E+08,  5.608806205161552E+07, -3.800102920946028E+06, -5.522932057233112E+00,  2.542815711204948E+01,  6.683314860360099E-01,
2463946.500000000, A.D. 2033-Dec-15 00:00:00.0000,  1.972264657542342E+08,  7.772455355503504E+07, -3.203688917368300E+06, -7.956267006150111E+00,  2.461504052749754E+01,  7.109163063341928E-01,
2463956.500000000, A.D. 2033-Dec-25 00:00:00.0000,  1.893466490543327E+08,  9.855450364823651E+07, -2.573984324957483E+06, -1.026049066784580E+01,  2.356469311662905E+01,  7.453647897580886E-01,
2463966.500000000, A.D. 2034-Jan-04 00:00:00.0000,  1.795401711653720E+08,  1.183824457225827E+08, -1.918070047325827E+06, -1.241265673662518E+01,  2.229948431703156E+01,  7.715836308387161E-01,
2463976.500000000, A.D. 2034-Jan-14 00:00:00.0000,  1.679468044126548E+08,  1.370330913070772E+08, -1.243045256150477E+06, -1.439403833819070E+01,  2.084360988229677E+01,  7.896210280952252E-01,
2463986.500000000, A.D. 2034-Jan-24 00:00:00.0000,  1.547206879127471E+08,  1.543525466984681E+08, -5.559127818768993E+05, -1.619008416285650E+01,  1.922226863086323E+01,  7.996484193871600E-01,
2463996.500000000, A.D. 2034-Feb-03 00:00:00.0000,  1.400267970362253E+08,  1.702088568014301E+08,  1.365185403111726E+05, -1.779021748089560E+01,  1.746093448175888E+01,  8.019401118776592E-01,
2464006.500000000, A.D. 2034-Feb-13 00:00:00.0000,  1.240376357982337E+08,  1.844919731717784E+08,  8.277142675725669E+05, -1.918753169454781E+01,  1.558475140587147E+01,  7.968538963279146E-01,
2464016.500000000, A.D. 2034-Feb-23 00:00:00.0000,  1.069302212187304E+08,  1.971132436706908E+08,  1.511478290272608E+06, -2.037841693795425E+01,  1.361802900348394E+01,  7.848115520576568E-01,
2464026.500000000, A.D. 2034-Mar-05 00:00:00.0000,  8.888342270425494E+07,  2.080045190086209E+08,  2.181999160988942E+06, -2.136212107624534E+01,  1.158386787855192E+01,  7.662789205380056E-01,
2464036.500000000, A.D. 2034-Mar-15 00:00:00.0000,  7.007568276351677E+07,  2.171169940419195E+08,  2.833881270635456E+06, -2.214031282155553E+01,  9.503911982540036E+00,  7.417503283226377E-01,
2464046.500000000, A.D. 2034-Mar-25 00:00:00.0000,  5.068310842866702E+07,  2.244198752451991E+08,  3.462163666661412E+06, -2.271666104892920E+01,  7.398192345668425E+00,  7.117355190184380E-01,
